model,benchmark_value,TP,TN,FP,FN,AUC,training_set,val_set,loss,optimizer,lr,epochs,batch_size,balance,fft_len,fft_overlap,chunks,image_size,val_ratio,resampling,BENCHMARK_AUC,VAL_AUC_MAX,AUC_MAX,history_file,configfile
src.cnn.models.ga.3.model_2,83.0,155.0,37.0,67.0,16.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7106950283050537,0.7372076511383057,0.7212671041488647,04fdfeeb-f1a6-48c0-8ffe-2fbb32f1b1e7.json,config_2.yaml
src.cnn.models.ga.3.model_3,87.0,155.0,33.0,71.0,16.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6587101221084595,0.7281264066696167,0.698559045791626,9cb5b639-9796-44b7-b377-51a94448783e.json,config_3.yaml
src.cnn.models.ga.3.model_4,85.0,135.0,55.0,49.0,36.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7173302173614502,0.7403283715248108,0.7658458948135376,c97da53a-59b1-4ce9-b4b6-9867fc877e23.json,config_4.yaml
src.cnn.models.ga.3.model_5,87.0,109.0,79.0,25.0,62.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.0001,168,34,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7097952961921692,0.7364203929901123,0.8530400395393372,e897a7bf-d0a2-4bca-863b-d102b9e7772b.json,config_5.yaml
src.cnn.models.ga.3.model_6,84.0,136.0,55.0,49.0,35.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.0001,424,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7246682643890381,0.7461481690406799,0.9989738464355469,5a07cdcc-ecc3-41ab-91b1-bdc4ebf15661.json,config_6.yaml
src.cnn.models.ga.3.model_7,89.0,144.0,42.0,62.0,27.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.0001,455,12,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6953441500663757,0.7024291753768921,0.9879923462867737,5161bf9d-83c2-4b09-a25a-eb61fae1bc37.json,config_7.yaml
src.cnn.models.ga.3.model_8,74.0,145.0,56.0,48.0,26.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7767375111579895,0.7924257516860962,0.808314323425293,eee2061e-e169-4c37-93f0-e11096646e87.json,config_8.yaml
src.cnn.models.ga.3.model_9,87.0,132.0,56.0,48.0,39.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,141,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7042566537857056,0.7216318249702454,0.7261057496070862,03fcaec0-3eff-476d-b6a8-cfd9f792da51.json,config_9.yaml
src.cnn.models.ga.3.model_10,75.0,148.0,52.0,52.0,23.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.752024233341217,0.754273533821106,0.8836669921875,5245736f-3515-4546-8b88-c7897e2bb0e3.json,config_10.yaml
src.cnn.models.ga.3.model_11,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,SGD,0.01,235,61,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.661605954170227,0.6316766738891602,e2b16186-ad6c-4dfb-a0db-9601044a9973.json,config_11.yaml
src.cnn.models.ga.3.model_12,99.0,169.0,7.0,97.0,2.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,SGD,0.01,235,61,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5680386424064636,0.6218228936195374,0.6179454922676086,6a88f86b-79ef-4527-86ca-97a25d104201.json,config_12.yaml
src.cnn.models.ga.3.model_13,74.0,155.0,46.0,58.0,16.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7466261982917786,0.7574223875999451,0.7458056807518005,cdf9e7ea-3df6-41e1-baf7-3d9c112e98fb.json,config_13.yaml
src.cnn.models.ga.3.model_14,81.0,145.0,49.0,55.0,26.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7492690682411194,0.7563821077346802,0.741759717464447,d8ee9015-2253-4d0f-97de-f1dab1e1855f.json,config_14.yaml
src.cnn.models.ga.3.model_15,80.0,138.0,57.0,47.0,33.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7365328669548035,0.7470760941505432,0.744041383266449,1a03b7aa-40b2-4367-83d6-e43d7b649fb5.json,config_15.yaml
src.cnn.models.ga.3.model_16,80.0,138.0,57.0,47.0,33.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adagrad,0.01,393,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7627080678939819,0.7657163739204407,0.7538208365440369,a87554ae-4101-4156-b29b-cb055a7917f0.json,config_16.yaml
src.cnn.models.ga.3.model_17,80.0,146.0,49.0,55.0,25.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.726214587688446,0.7474696040153503,0.7773517370223999,0e5a80cf-0a13-4bcc-8ccc-50592fae2dfb.json,config_17.yaml
src.cnn.models.ga.3.model_18,99.0,120.0,56.0,48.0,51.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6638270020484924,0.6850539445877075,0.8007232546806335,98d3de30-ba88-4a3d-b90a-f233f3ae3e74.json,config_18.yaml
src.cnn.models.ga.3.model_19,94.0,136.0,45.0,59.0,35.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.0001,168,34,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6763383150100708,0.685981810092926,0.7978744506835938,f0c25536-18ec-48bd-852e-d1c25140d61e.json,config_19.yaml
src.cnn.models.ga.3.model_20,98.0,165.0,12.0,92.0,6.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.0001,168,34,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6513720154762268,0.681145966053009,0.7872858643531799,193b05d1-9d82-44e7-b9ab-996c14e77df5.json,config_20.yaml
src.cnn.models.ga.3.model_21,88.0,145.0,42.0,62.0,26.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.0001,424,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6921108961105347,0.7312752604484558,0.9990673661231995,07ca294c-45a5-4379-9a37-0fc622c21e73.json,config_21.yaml
src.cnn.models.ga.3.model_22,86.0,144.0,45.0,59.0,27.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,397,8,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7090081572532654,0.7158400416374207,0.7636664509773254,f831d202-4af2-461f-8406-b19c4d838222.json,config_22.yaml
src.cnn.models.ga.3.model_23,80.0,141.0,54.0,50.0,30.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.0001,455,12,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.6918297410011292,0.7465981245040894,0.9999300241470337,9fde872c-9d8a-4954-b81c-7d63a3107e81.json,config_23.yaml
src.cnn.models.ga.3.model_24,86.0,136.0,53.0,51.0,35.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,Adam,0.0001,455,12,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7108356356620789,0.7340587973594666,0.9687671065330505,01033546-c0a5-4c44-b83b-4079a70aa0ae.json,config_24.yaml
src.cnn.models.ga.3.model_25,79.0,155.0,41.0,63.0,16.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.720254123210907,0.7431961297988892,0.8144046664237976,fb4b0e37-0377-4071-9372-e7db5f727485.json,config_25.yaml
src.cnn.models.ga.3.model_26,84.0,131.0,60.0,44.0,40.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,89,16,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7395692467689514,0.7456702589988708,0.7540815472602844,95d6ec9f-850d-45a0-ab35-0198ec54f2f4.json,config_26.yaml
src.cnn.models.ga.3.model_27,89.0,147.0,39.0,65.0,24.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,Adagrad,0.01,141,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7003205418586731,0.7088956236839294,0.7087829113006592,013d2a5d-10fc-47ac-8d0c-74dfd15e98ba.json,config_27.yaml
src.cnn.models.ga.3.model_28,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_crossentropy,RMSprop,0.0001,152,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5643836855888367,0.7196074724197388,0.9982853531837463,cee7bb91-87a2-4b13-8cbf-066f9b50f322.json,config_28.yaml
src.cnn.models.ga.3.model_29,73.0,138.0,64.0,40.0,33.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.7590249180793762,0.7678812742233276,0.9089623093605042,fc755f5c-5fa3-45fb-be3d-0c5d7364c1a7.json,config_29.yaml
src.cnn.models.ga.3.model_30,88.0,126.0,61.0,43.0,45.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,RMSprop,0.0001,202,37,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.71243816614151,0.7309098839759827,0.9933756589889526,8c89f713-1937-40b1-a996-55b7307a573f.json,config_30.yaml
src.cnn.models.ga.3.model_31,104.0,171.0,0.0,104.0,0.0,0,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/training,/home/michnaa/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_True/validation,binary_focal_crossentropy,SGD,1e-05,184,102,True,1250,625,1,"(60, 240)",0.6218181818181818,None,0.5,0.5,0.525412917137146,e390c96e-145b-4891-ae03-f1dfe4d73eca.json,config_31.yaml
